iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SOM,Africa,Somalia,2020-03-18,1.0,0.0,,,,,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-19,1.0,0.0,,,,,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-20,1.0,0.0,,,,,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-21,1.0,0.0,0.143,,,,0.057,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-22,1.0,0.0,0.143,,,,0.057,0.0,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-23,1.0,0.0,0.0,,,,0.057,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-24,1.0,0.0,0.0,,,,0.057,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-25,1.0,0.0,0.0,,,,0.057,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-26,2.0,1.0,0.143,,,,0.114,0.057,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-27,3.0,1.0,0.286,,,,0.17,0.057,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-28,3.0,0.0,0.286,,,,0.17,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-29,3.0,0.0,0.286,,,,0.17,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-30,3.0,0.0,0.286,,,,0.17,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-03-31,5.0,2.0,0.571,,,,0.284,0.114,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-01,5.0,0.0,0.571,,,,0.284,0.0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-02,5.0,0.0,0.429,,,,0.284,0.0,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-03,7.0,2.0,0.571,,,,0.398,0.114,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-04,7.0,0.0,0.571,,,,0.398,0.0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-05,7.0,0.0,0.571,,,,0.398,0.0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-06,7.0,0.0,0.571,,,,0.398,0.0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-07,8.0,1.0,0.429,,,,0.455,0.057,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-08,12.0,4.0,1.0,1.0,1.0,,0.682,0.227,0.057,0.057,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-09,12.0,0.0,1.0,1.0,0.0,,0.682,0.0,0.057,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-10,21.0,9.0,2.0,1.0,0.0,,1.193,0.511,0.114,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-11,21.0,0.0,2.0,1.0,0.0,,1.193,0.0,0.114,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-12,25.0,4.0,2.571,1.0,0.0,,1.421,0.227,0.146,0.057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-13,60.0,35.0,7.571,2.0,1.0,0.286,3.41,1.989,0.43,0.114,0.057,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-14,60.0,0.0,7.429,2.0,0.0,0.286,3.41,0.0,0.422,0.114,0.0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-15,80.0,20.0,9.714,5.0,3.0,0.571,4.546,1.137,0.552,0.284,0.17,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-16,80.0,0.0,9.714,5.0,0.0,0.571,4.546,0.0,0.552,0.284,0.0,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-17,116.0,36.0,13.571,6.0,1.0,0.714,6.592,2.046,0.771,0.341,0.057,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-18,135.0,19.0,16.286,7.0,1.0,0.857,7.672,1.08,0.925,0.398,0.057,0.049,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-19,164.0,29.0,19.857,7.0,0.0,0.857,9.32,1.648,1.128,0.398,0.0,0.049,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-20,237.0,73.0,25.286,8.0,1.0,0.857,13.468,4.148,1.437,0.455,0.057,0.049,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-21,286.0,49.0,32.286,8.0,0.0,0.857,16.252,2.784,1.835,0.455,0.0,0.049,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-22,286.0,0.0,29.429,8.0,0.0,0.429,16.252,0.0,1.672,0.455,0.0,0.024,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-23,328.0,42.0,35.429,16.0,8.0,1.571,18.639,2.387,2.013,0.909,0.455,0.089,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-24,328.0,0.0,30.286,16.0,0.0,1.429,18.639,0.0,1.721,0.909,0.0,0.081,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-25,390.0,62.0,36.429,18.0,2.0,1.571,22.162,3.523,2.07,1.023,0.114,0.089,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-26,436.0,46.0,38.857,23.0,5.0,2.286,24.776,2.614,2.208,1.307,0.284,0.13,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-27,480.0,44.0,34.714,26.0,3.0,2.571,27.277,2.5,1.973,1.477,0.17,0.146,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-28,528.0,48.0,34.571,28.0,2.0,2.857,30.004,2.728,1.965,1.591,0.114,0.162,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-29,582.0,54.0,42.286,28.0,0.0,2.857,33.073,3.069,2.403,1.591,0.0,0.162,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-04-30,601.0,19.0,39.0,28.0,0.0,1.714,34.153,1.08,2.216,1.591,0.0,0.097,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-01,601.0,0.0,39.0,28.0,0.0,1.714,34.153,0.0,2.216,1.591,0.0,0.097,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-02,671.0,70.0,40.143,31.0,3.0,1.857,38.13,3.978,2.281,1.762,0.17,0.106,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-03,722.0,51.0,40.857,32.0,1.0,1.286,41.029,2.898,2.322,1.818,0.057,0.073,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-04,756.0,34.0,39.429,35.0,3.0,1.286,42.961,1.932,2.241,1.989,0.17,0.073,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-05,835.0,79.0,43.857,38.0,3.0,1.429,47.45,4.489,2.492,2.159,0.17,0.081,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-06,873.0,38.0,41.571,39.0,1.0,1.571,49.609,2.159,2.362,2.216,0.057,0.089,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-07,928.0,55.0,46.714,44.0,5.0,2.286,52.735,3.125,2.655,2.5,0.284,0.13,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-08,928.0,0.0,46.714,44.0,0.0,2.286,52.735,0.0,2.655,2.5,0.0,0.13,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-09,997.0,69.0,46.571,48.0,4.0,2.429,56.656,3.921,2.646,2.728,0.227,0.138,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-10,1054.0,57.0,47.429,51.0,3.0,2.714,59.895,3.239,2.695,2.898,0.17,0.154,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-11,1089.0,35.0,47.571,52.0,1.0,2.429,61.884,1.989,2.703,2.955,0.057,0.138,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-12,1170.0,81.0,47.857,52.0,0.0,2.0,66.487,4.603,2.72,2.955,0.0,0.114,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-13,1219.0,49.0,49.429,52.0,0.0,1.857,69.271,2.784,2.809,2.955,0.0,0.106,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-14,1284.0,65.0,50.857,53.0,1.0,1.286,72.965,3.694,2.89,3.012,0.057,0.073,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-15,1284.0,0.0,50.857,53.0,0.0,1.286,72.965,0.0,2.89,3.012,0.0,0.073,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-16,1357.0,73.0,51.429,55.0,2.0,1.0,77.113,4.148,2.922,3.125,0.114,0.057,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-17,1421.0,64.0,52.429,56.0,1.0,0.714,80.75,3.637,2.979,3.182,0.057,0.041,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-18,1455.0,34.0,52.286,57.0,1.0,0.714,82.682,1.932,2.971,3.239,0.057,0.041,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-19,1502.0,47.0,47.429,59.0,2.0,1.0,85.353,2.671,2.695,3.353,0.114,0.057,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-20,1573.0,71.0,50.571,61.0,2.0,1.286,89.388,4.035,2.874,3.466,0.114,0.073,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-21,1594.0,21.0,44.286,61.0,0.0,1.143,90.581,1.193,2.517,3.466,0.0,0.065,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-22,1594.0,0.0,44.286,61.0,0.0,1.143,90.581,0.0,2.517,3.466,0.0,0.065,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-23,1594.0,0.0,33.857,61.0,0.0,0.857,90.581,0.0,1.924,3.466,0.0,0.049,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-24,1594.0,0.0,24.714,61.0,0.0,0.714,90.581,0.0,1.404,3.466,0.0,0.041,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.61,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-25,1689.0,95.0,33.429,66.0,5.0,1.286,95.979,5.398,1.9,3.751,0.284,0.073,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-26,1711.0,22.0,29.857,67.0,1.0,1.143,97.23,1.25,1.697,3.807,0.057,0.065,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-27,1731.0,20.0,22.571,67.0,0.0,0.857,98.366,1.137,1.283,3.807,0.0,0.049,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-28,1828.0,97.0,33.429,72.0,5.0,1.571,103.878,5.512,1.9,4.091,0.284,0.089,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-29,1828.0,0.0,33.429,72.0,0.0,1.571,103.878,0.0,1.9,4.091,0.0,0.089,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-30,1916.0,88.0,46.0,73.0,1.0,1.714,108.879,5.001,2.614,4.148,0.057,0.097,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-05-31,1976.0,60.0,54.571,78.0,5.0,2.429,112.289,3.41,3.101,4.432,0.284,0.138,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-01,2023.0,47.0,47.714,79.0,1.0,1.857,114.959,2.671,2.711,4.489,0.057,0.106,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-02,2089.0,66.0,54.0,79.0,0.0,1.714,118.71,3.751,3.069,4.489,0.0,0.097,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-03,2146.0,57.0,59.286,79.0,0.0,1.714,121.949,3.239,3.369,4.489,0.0,0.097,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-04,2204.0,58.0,53.714,79.0,0.0,1.0,125.245,3.296,3.052,4.489,0.0,0.057,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-05,2204.0,0.0,53.714,79.0,0.0,1.0,125.245,0.0,3.052,4.489,0.0,0.057,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-06,2289.0,85.0,53.286,82.0,3.0,1.286,130.075,4.83,3.028,4.66,0.17,0.073,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-07,2334.0,45.0,51.143,83.0,1.0,0.714,132.632,2.557,2.906,4.717,0.057,0.041,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-08,2368.0,34.0,49.286,84.0,1.0,0.714,134.565,1.932,2.801,4.773,0.057,0.041,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-09,2416.0,48.0,46.714,85.0,1.0,0.857,137.292,2.728,2.655,4.83,0.057,0.049,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-10,2452.0,36.0,43.714,85.0,0.0,0.857,139.338,2.046,2.484,4.83,0.0,0.049,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-11,2513.0,61.0,44.143,85.0,0.0,0.857,142.804,3.466,2.508,4.83,0.0,0.049,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-12,2513.0,0.0,44.143,85.0,0.0,0.857,142.804,0.0,2.508,4.83,0.0,0.049,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
SOM,Africa,Somalia,2020-06-13,2579.0,66.0,41.429,87.0,2.0,0.714,146.555,3.751,2.354,4.944,0.114,0.041,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,23.5,16.8,2.731,1.496,,,365.769,6.05,,,9.831,0.9,57.4,,17597508.0,,,,
